id,name,url,regular_price,promo_price,brand
510349,Передняя голяшка без кости вакуумная упаковка,https://online.metro-cc.ru/products/perednyaya-golyashka-bez-kosti-vakuumnaya-upakovka,Раскупили,,ЗАРЕЧНОЕ
610844,"Край тонкий Мираторг Prime говяжий, 2.5кг",https://online.metro-cc.ru/products/tonkij-kraj-miratorg-prime-govyazhij-vakuumnaya-upakovka-25kg,Раскупили,,МИРАТОРГ
611125,"Край толстый Заречное Choice говяжий, ~1.65кг",https://online.metro-cc.ru/products/tolstyj-kraj-govyazhij-choice-vakuumnaya-upakovka-zarechnoe,Раскупили,,ЗАРЕЧНОЕ
621630,Вырезка Tacuarembo говяжья без цепочки охлажденная Уругвай,https://online.metro-cc.ru/products/rioplatense-vyrezka-s-cepochkoj-vakuumnaya-upakovka-zernovoj-otkorm-urugvaj,Раскупили,,TACUAREMBO
621643,"Край тонкий Tacuarembo говяжий 1/2 зерновой откорм охлажденный Уругвай, ~1.9кг",https://online.metro-cc.ru/products/tonkij-kraj-1-2-govyazhij-vakuumnaya-upakovka-zernovoj-otkorm,Раскупили,,TACUAREMBO
635629,Вырезка Orenbeef говяжья охлажденная,https://online.metro-cc.ru/products/vyrezka-zachischennaya-govyazhya-orenbeef-635629,Раскупили,,ORENBEEF
104576,Телятина фермерская для бульона охлажденная,https://online.metro-cc.ru/products/fermerskaya-dlya-bulona,Раскупили,,Без бренда
106707,"Часть лопатки Primebeef задняя без кости охлажденная, ~2кг",https://online.metro-cc.ru/products/chast-lopaiki-zadnyaya-bez-kosti-prajmbif-v-vakuumnoj-upakovke,Раскупили,,PRIMEBEEF
106707,"Часть лопатки Primebeef задняя без кости охлажденная, ~2кг",https://online.metro-cc.ru/products/chast-lopaiki-zadnyaya-bez-kosti-prajmbif-v-vakuumnoj-upakovke,Раскупили,,PRIMEBEEF
585252,"Толстый край говяжий Rioplatense 1/2 охлажденный, зерновой откорм Аргентина, ~2-3кг",https://online.metro-cc.ru/products/kostrec-govyazhij-rioplatense-zernovoj-otkorm-argentina-vakumnaya-upakovka,Раскупили,,RIOPLATENSE
662853,"Стейк говяжий МИРАТОРГ Вегас Skin охлажденный, 480г",https://online.metro-cc.ru/products/stejk-govyazhij-miratorg-vegas-skin-480g,Раскупили,,МИРАТОРГ
214309,"Рибай Мираторг Matured зачищенный охлажденный, ~5.8кг",https://online.metro-cc.ru/products/58kg-ribay-zachischennyy-miratorg-matured-ohl-vu,Раскупили,,МИРАТОРГ
510634,Шейка свиная Останкино,https://online.metro-cc.ru/products/shejka-svinaya-ostankino-vakuumnaya-upakovka,Раскупили,,ОСТАНКИНО
381810,Шейка свиная Мираторг без кости охлажденная,https://online.metro-cc.ru/products/shejka-bez-kozhi-podlozhka-miratorg,Раскупили,,МИРАТОРГ
562532,Окорок ТАМБОВСКИЙ БЕКОН свиной охлажденный,https://online.metro-cc.ru/products/okorok-tambovskij-bekon-svinoj,Раскупили,,ТАМБОВСКИЙ БЕКОН
568962,Свиная вырезка охлажденная в/у,https://online.metro-cc.ru/products/svinaya-vyrezka-ohlazhdennaya-vakuumnaya-upakovka,Раскупили,,Без бренда
562529,Лопатка Тамбовский бекон свиная без кости охлажденная,https://online.metro-cc.ru/products/lopatka-bez-kosti-tambovskij-bekon-v-u,Раскупили,,ТАМБОВСКИЙ БЕКОН
110725,Отруб грудной без кожи охлажденный МЯСНИКИ в вакуумеой упаковке,https://online.metro-cc.ru/products/otrub-grudnoj-bez-kozhi-ohlazhdennyj-myasniki-v-vakuumeoj-upakovke,Раскупили,,МЯСНИКИ
106343,Стейк минутка из говядины Заречное охлажденный 400 г,https://online.metro-cc.ru/products/stejk-minutka-iz-zarechnoe-400-g,Раскупили,,ЗАРЕЧНОЕ
127767,Блейд говяжий зерновой откорм Уругвай охлажденный,https://online.metro-cc.ru/products/blejd-govyazhij-zern-otkorm-urugvaj-ohl-v-u,Раскупили,,Без бренда
132957,Корейка ягненка Мяско Халяль на кости охлажденная,https://online.metro-cc.ru/products/korejka-yagnena-na-kosti-ohlazhdennaya,Раскупили,,МЯСКО
118123,"Ребра Мясо есть! бараньи халяль охлажденные, 400г",https://online.metro-cc.ru/products/400g-rebra-myaso-est-halyal-ohl-lotok,Раскупили,,МЯСО ЕСТЬ!
85273,"Стейк Мираторг Рибай из телятины фермерский охлажденный, 390г",https://online.metro-cc.ru/products/stejk-iz-ribaj-fermerskij-miratorg,Раскупили,,МИРАТОРГ
79768,Свинина для шашлыка ОСТАНКИНО охлажденная газонаполненная упаковка,https://online.metro-cc.ru/products/dlya-shashlyka-ostankino-gazonapolnennaya-upakovka,Раскупили,,ОСТАНКИНО
90404,METRO Chef Окорок свиной охлажденный,https://online.metro-cc.ru/products/okorok-svinoj-metro-chef-gazonapolnennaya-upakovka-90404,Раскупили,,METRO CHEF
128482,Окорок свиной без кости для производства охлажденный,https://online.metro-cc.ru/products/okorok-svinoj-b-k-d-proizvodstva-ohl-v-u,Раскупили,,БУТЧЕР
484444,Говядина толстый край Rioplatense зерновой откорм охлажденная,https://online.metro-cc.ru/products/rioplatense-tolstyj-kraj,Раскупили,,RIOPLATENSE
128478,Карбонад Люкс из свинины для производства охлажденный,https://online.metro-cc.ru/products/karbonad-lyuks-iz-d-proizvodstva-ohl-v-u,Раскупили,,БУТЧЕР
110706,Филе Мясники из подлопаточного отруба без кости охлажденное,https://online.metro-cc.ru/products/filej-podlopatochnogo-otruba-bez-kosti-ohlazhdennyj-myasniki-v-vakuumnoj-upakovke,Раскупили,,МЯСНИКИ
132967,Край тонкий говяжий Мяско Халяль без кости охлажденный,https://online.metro-cc.ru/products/kray-tonkiy-govyazhiy-myasko-bez-kosti-ohlazhdennyy,Раскупили,,МЯСКО
568961,Карбонад свиной охлажденный без костивакуумная упаковка,https://online.metro-cc.ru/products/karbonad-svinoj-bez-kosti-vakuumnaya-upakovka,Раскупили,,Без бренда
60808,"Стейк Мираторг Канзас из мраморной говядины охлажденный, 390г",https://online.metro-cc.ru/products/stejk-iz-mramornoj-miratorg-kanzas-390g,Раскупили,,МИРАТОРГ
131353,Вырезка говяжья Вахавяк Плюс охлажденная,https://online.metro-cc.ru/products/vyrezka-govyazhya-ohl-v-u-131353,Раскупили,,ВАХАВЯК ПЛЮС
116965,"Стейк Мясники Топ-блейд без кости охлажденный, ~400г",https://online.metro-cc.ru/products/stej-top-blejd-bez-kosti-myasniki,Раскупили,,МЯСНИКИ
104153,Баранина Эколь Халяль для плова охлажденная,https://online.metro-cc.ru/products/dlya-plova-halyal,Раскупили,,ЭКОЛЬ
131588,Вырезка говяжья Диета18 охлажденная,https://online.metro-cc.ru/products/vyrezka-govyazhya-dieta-18-ohl-v-u,Раскупили,,ДИЕТА18
222434,"METRO Chef Азу из фермерской телятины охлажденное, 600г",https://online.metro-cc.ru/products/600g-azu-metro-chef-iz-fermerskoy-telyatiny-ohl-gaz,Раскупили,,METRO CHEF
113951,"Грудинка Мясники для запекания без кости ТУ охлажденная, ~4кг",https://online.metro-cc.ru/products/grudinka-dlya-zapekaniya-myasniki-b-k-tu-ohl,Раскупили,,МЯСНИКИ
128482,Окорок свиной без кости для производства охлажденный,https://online.metro-cc.ru/products/okorok-svinoj-b-k-d-proizvodstva-ohl-v-u,Раскупили,,БУТЧЕР
118132,Лопатка баранины Мясо есть! Халяль на кости охлажденная,https://online.metro-cc.ru/products/lopatka-myaso-est-halyal-na-kosti,Раскупили,,МЯСО ЕСТЬ!
104153,Баранина Эколь Халяль для плова охлажденная,https://online.metro-cc.ru/products/dlya-plova-halyal,Раскупили,,ЭКОЛЬ
131588,Вырезка говяжья Диета18 охлажденная,https://online.metro-cc.ru/products/vyrezka-govyazhya-dieta-18-ohl-v-u,Раскупили,,ДИЕТА18
222434,"METRO Chef Азу из фермерской телятины охлажденное, 600г",https://online.metro-cc.ru/products/600g-azu-metro-chef-iz-fermerskoy-telyatiny-ohl-gaz,Раскупили,,METRO CHEF
113951,"Грудинка Мясники для запекания без кости ТУ охлажденная, ~4кг",https://online.metro-cc.ru/products/grudinka-dlya-zapekaniya-myasniki-b-k-tu-ohl,Раскупили,,МЯСНИКИ
126947,Отруб поясничный без кожи Primebeef Prime охлажденный в вакуумной упаковке,https://online.metro-cc.ru/products/otrub-poyasnichnyj-bez-kozhi-primebeef-prime-ohlazhdennyj-v-vakuumnoj-upakovke,Раскупили,,PRIMEBEEF
132957,Корейка ягненка Мяско Халяль на кости охлажденная,https://online.metro-cc.ru/products/korejka-yagnena-na-kosti-ohlazhdennaya,Раскупили,,МЯСКО
118123,"Ребра Мясо есть! бараньи халяль охлажденные, 400г",https://online.metro-cc.ru/products/400g-rebra-myaso-est-halyal-ohl-lotok,Раскупили,,МЯСО ЕСТЬ!
484444,Говядина толстый край Rioplatense зерновой откорм охлажденная,https://online.metro-cc.ru/products/rioplatense-tolstyj-kraj,Раскупили,,RIOPLATENSE
128478,Карбонад Люкс из свинины для производства охлажденный,https://online.metro-cc.ru/products/karbonad-lyuks-iz-d-proizvodstva-ohl-v-u,Раскупили,,БУТЧЕР
110706,Филе Мясники из подлопаточного отруба без кости охлажденное,https://online.metro-cc.ru/products/filej-podlopatochnogo-otruba-bez-kosti-ohlazhdennyj-myasniki-v-vakuumnoj-upakovke,Раскупили,,МЯСНИКИ
8752,"Стейк Мясо есть! Стриплойн Skin говяжий, 400г",https://online.metro-cc.ru/products/stejk-govyazhij-striplojn-skin-400g-8752,Раскупили,,МЯСО ЕСТЬ!
109791,Тушка кролика в маринаде КРОЛИК НЕЖИН охлажденная в вакуумной упаковке,https://online.metro-cc.ru/products/tushka-krolika-v-marinade-krolik-nezhin-ohlazhdennaya-v-vakuumnoj-upakovke,Раскупили,,КРОЛИК НЕЖИН
132947,Вырезка ягненка Мяско Халяль охлажденная,https://online.metro-cc.ru/products/vyrezka-yagnenka-ohlazhdennaya,Раскупили,,МЯСКО
132160,METRO Chef Азу телятина фермерская охлажденная,https://online.metro-cc.ru/products/azu-telyatina-fermerskaya-metro-chef-ohl-gaz,Раскупили,,METRO CHEF
127763,Край толстый говяжий зерновой откорм Уругвай охлажденный,https://online.metro-cc.ru/products/tolstyj-kraj-govyazhij-zern-otkorm-urugvaj-ohl-v-u,Раскупили,,Без бренда
110725,Отруб грудной без кожи охлажденный МЯСНИКИ в вакуумеой упаковке,https://online.metro-cc.ru/products/otrub-grudnoj-bez-kozhi-ohlazhdennyj-myasniki-v-vakuumeoj-upakovke,Раскупили,,МЯСНИКИ
106343,Стейк минутка из говядины Заречное охлажденный 400 г,https://online.metro-cc.ru/products/stejk-minutka-iz-zarechnoe-400-g,Раскупили,,ЗАРЕЧНОЕ
127767,Блейд говяжий зерновой откорм Уругвай охлажденный,https://online.metro-cc.ru/products/blejd-govyazhij-zern-otkorm-urugvaj-ohl-v-u,Раскупили,,Без бренда
98008,"Тушка Кролъ и К кролика в маринаде охлажденная, ~1.2кг",https://online.metro-cc.ru/products/tushka-k-v-marinade-1-kg,Раскупили,,КРОЛЪ И К
132967,Край тонкий говяжий Мяско Халяль без кости охлажденный,https://online.metro-cc.ru/products/kray-tonkiy-govyazhiy-myasko-bez-kosti-ohlazhdennyy,Раскупили,,МЯСКО
561846,"Шницель Мираторг из говядины, 430г",https://online.metro-cc.ru/products/shnicel-iz-miratorg-430g,Раскупили,,МИРАТОРГ
575422,Край толстый Заречное говяжий,https://online.metro-cc.ru/products/tolstyj-kraj-govyazhij-vakuumnaya-upakovka-zarechnoe,Раскупили,,ЗАРЕЧНОЕ
621637,Блейд Tacuarembo говяжий охлажденный Уругвай,https://online.metro-cc.ru/products/tacuarembo-top-blejd,Раскупили,,TACUAREMBO
621640,Пиканья Tacuarembo говяжья охлажденная Уругвай,https://online.metro-cc.ru/products/tacuarembo-pikanya,Раскупили,,TACUAREMBO
637639,"Часть бедра внешняя Мираторг из телятины охлажденная, ~3.3кг",https://online.metro-cc.ru/products/vneshnyaya-chast-bedra-iz-vakuumnaya-upakovka-miratorg,Раскупили,,МИРАТОРГ
104580,Шейка из фермерской телятины без кости охлажденная,https://online.metro-cc.ru/products/shejka-bez-kosti-iz-fermerskoj,Раскупили,,Без бренда
104586,Мякоть бедра из фермерской телятины охлажденная,https://online.metro-cc.ru/products/myakot-bedra-iz-fermerskoj,Раскупили,,Без бренда
104591,Филейный край телячий из фермерской телятины,https://online.metro-cc.ru/products/filejnyj-kraj-iz-fermerskoj,Раскупили,,Без бренда
588421,Толстый край ЗАРЕЧНОЕ Экстра TOP CHOICE,https://online.metro-cc.ru/products/tolstyj-kraj-zarechnoe-ekstra-top-choice,Раскупили,,ЗАРЕЧНОЕ
381810,Шейка свиная Мираторг без кости охлажденная,https://online.metro-cc.ru/products/shejka-bez-kozhi-podlozhka-miratorg,Раскупили,,МИРАТОРГ
562532,Окорок ТАМБОВСКИЙ БЕКОН свиной охлажденный,https://online.metro-cc.ru/products/okorok-tambovskij-bekon-svinoj,Раскупили,,ТАМБОВСКИЙ БЕКОН
568962,Свиная вырезка охлажденная в/у,https://online.metro-cc.ru/products/svinaya-vyrezka-ohlazhdennaya-vakuumnaya-upakovka,Раскупили,,Без бренда
562529,Лопатка Тамбовский бекон свиная без кости охлажденная,https://online.metro-cc.ru/products/lopatka-bez-kosti-tambovskij-bekon-v-u,Раскупили,,ТАМБОВСКИЙ БЕКОН
101556,Отруб тазобедренный Любослава свиной охлажденный,https://online.metro-cc.ru/products/otrub-svinoj-tazobedrennyj-ohlazhdennyj-rm-v-vakuumnoj-upakovke,Раскупили,,ЛЮБОСЛАВА
611126,"Край тонкий Заречное Экстра Choice говяжий, ~1.2кг",https://online.metro-cc.ru/products/tonkij-kraj-ekstra-choice-vakuumnaya-upakovka-zarechnoe,Раскупили,,ЗАРЕЧНОЕ
545844,Грудинка свиная на кости КАМСКИЙ БЕКОН охлажденная в вакуумной упаковке,https://online.metro-cc.ru/products/grudinka-na-kosti-kamskij-bekon-v-vakuumnoj-upakovke,Раскупили,,КАМСКИЙ БЕКОН
110727,"Стейк Мясники Вегас стрип без кости охлажденный, ~1.6кг",https://online.metro-cc.ru/products/stejk-vegas-strip-bez-kosti-myasniki-ohlazhdennyj-v-vakuumnoj-upakovke,Раскупили,,МЯСНИКИ
78746,Голяшка Мираторг Фермерский бычок говяжья охлажденная,https://online.metro-cc.ru/products/golyashka-govyazhya-fermerskij-bychok-miratorg-78746,Раскупили,,МИРАТОРГ
211869,"Мякоть лопатки Филье Проперти свинина охлажденная, ~1кг",https://online.metro-cc.ru/products/1kg-myakot-file-properti-lopatki-svinina-ohl-vu,Раскупили,,ФИЛЬЕ ПРОПЕРТИ
212540,"Часть внешняя говяжья Orenbeef охлажденная зернового откорма, ~3.9кг",https://online.metro-cc.ru/products/39kg-vnesh-chast-gov-orenbeef-ohl-zernov-otkorm,Раскупили,,ORENBEEF
78740,Оковалок Мираторг Фермерский бычок говяжий охлажденный,https://online.metro-cc.ru/products/okovalok-govyazhij-miratorg-fermerskij-bychok,Раскупили,,МИРАТОРГ
110723,"Отруб спинной Мясники без кожи охлажденный, ~3.9кг",https://online.metro-cc.ru/products/otrub-spinnoj-bez-kozhi-myasniki-ohlazhdennyj-v-vakuumnoj-upakovke,Раскупили,,МЯСНИКИ
212517,"Часть внутренняя говяжья Orenbeef тазобедренного отруба охлажденный зернового откорма, ~1.8кг",https://online.metro-cc.ru/products/18kg-vnutr-chast-tbo-gov-orenbeef-ohl-zern-otkorm,Раскупили,,ORENBEEF
134806,Диафрагма тонкая зерновой откорм Аргентина охлажденная,https://online.metro-cc.ru/products/tonkaya-diafragma-ohl-vu-zernovoy-otkorm-argentina,Раскупили,,Без бренда
126935,Фленк стейк говяжий зерновой откорм Уругвай охлажденный в вакууме,https://online.metro-cc.ru/products/flenk-stejk-govyazhij-zernovoj-otkorm-urugvaj-ohlazhdennyj-v-vakuume,Раскупили,,Без бренда
205770,"Ребра Мираторг Экстра говяжьи Black Angus охлажденные, ~1кг",https://online.metro-cc.ru/products/1kg-rebra-miratorg-ekstra-black-angus-ohl-vu,Раскупили,,МИРАТОРГ
140275,"Блейд говяжий зерновой откорм Аргентина охлажденный, ~1кг",https://online.metro-cc.ru/products/1kg-bleyd-govyazhiy-ohl-vu-zernovoy-otkorm-argentina,Раскупили,,Без бренда
218366,"Лопатка Филье Проперти говяжья на кости охлажденная, 800г",https://online.metro-cc.ru/products/800g-lopatka-govyazhya-file-properti-na-kosti-ohl-vu,Раскупили,,ФИЛЬЕ ПРОПЕРТИ
117204,Стейк фермерский барбекю из шеи свининины Филье Проперти,https://online.metro-cc.ru/products/stejk-fermerskij-barbekyu-iz-shei-filye-properti,Раскупили,,ФИЛЬЕ ПРОПЕРТИ
590569,Блейд говяжий Rioplatense зерновой откорм охлажденный Аргентина,https://online.metro-cc.ru/products/pashina-gov-v-u,Раскупили,,RIOPLATENSE
128485,Шейка свиная Бутчер классическая для производства охлажденная,https://online.metro-cc.ru/products/shejka-klassicheskaya-d-proizvodstva-ohl-v-u,Раскупили,,БУТЧЕР
78737,Часть бедра Мираторг Фермерский бычок говяжья внутренняя охлажденная,https://online.metro-cc.ru/products/chast-vnutrennyaya-bedra-fermerskij-bychok-miratorg-78737,Раскупили,,МИРАТОРГ
639920,Филе кролика Кролик Нежин охлажденное,https://online.metro-cc.ru/products/file-nezhin,Раскупили,,КРОЛИК НЕЖИН
104155,Котлета натуральная баранья Эколь Халяль охлажденная,https://online.metro-cc.ru/products/kotlety-baranyi-naturalnye-halyal-ohlazhdennye-vakuumnaya-upakovka-ekol,Раскупили,,ЭКОЛЬ
109792,Окорочка кролика в маринаде КРОЛИК НЕЖИН охлажденная в вакуумной упаковке,https://online.metro-cc.ru/products/okorochka-krolika-v-marinade-krolik-nezhin-ohlazhdennaya-v-vakuumnoj-upakovke,Раскупили,,КРОЛИК НЕЖИН
216650,"Корейка свиная без кости охлажденная, ~1кг",https://online.metro-cc.ru/products/1kg-koreyka-svinaya-bk-ohl-vu,Раскупили,,Без бренда
110715,Стейк мясника без кости охлажденный МЯСНИКИ в вакуумной упаковке,https://online.metro-cc.ru/products/stejk-myasnika-bez-kosti-ohlazhdennyj-myasniki-v-vakuumnoj-upakovke,Раскупили,,МЯСНИКИ
203684,"Рибай говяжий Мираторг кусок охлажденный, ~5кг",https://online.metro-cc.ru/products/5kg-ribay-govyazhiy-kusok-ohl-vu,Раскупили,,МИРАТОРГ
214315,"Баранина Эколь Халяль тазобедренная часть на кости охлажденная, ~1.3кг",https://online.metro-cc.ru/products/tazobedrennaya-chast-halyal-na-kosti-vakuumnaya-upakovka-ekol,Раскупили,,ЭКОЛЬ
662783,"Лопатка баранья Эколь Халяль без кости охлажденная, ~400г",https://online.metro-cc.ru/products/art_662783,Раскупили,,ЭКОЛЬ
123297,Лопатка свиная СЛОВО МЯСНИКА в маринаде охлажденная,https://online.metro-cc.ru/products/lopatka-v-marinade-tf-slovo-myasnika-ohl-paket-dlya-zap,Раскупили,,СЛОВО МЯСНИКА
130205,"Гуляш из говядины Мясо есть! охлажденный, 350г",https://online.metro-cc.ru/products/gulyash-iz-ohlazhdennyj-350g,Раскупили,,МЯСО ЕСТЬ!
598445,Тушка кролика охлажденная,https://online.metro-cc.ru/products/tushka-vakuumnaya-upakovka-598445,Раскупили,,Без бренда
628361,Корейка на кости из телятины МИРАТОРГ,https://online.metro-cc.ru/products/korejka-na-kosti-iz-miratorg,Раскупили,,МИРАТОРГ
127762,Вырезка говяжья без цепочки зерновой откорм Уругвай охлажденная,https://online.metro-cc.ru/products/vyrezka-govyazhya-bez-cepochki-zern-otkorm-urugvaj-ohl-v-u,Раскупили,,Без бренда
621632,Край толстый Tacuarembo говяжий охлажденный Уругвай,https://online.metro-cc.ru/products/tacuarembo-tolstyj-kraj,Раскупили,,TACUAREMBO
216648,"Окорок свиной без кости охлажденный, ~1кг",https://online.metro-cc.ru/products/1kg-okorok-svinoy-bk-ohl-vu,Раскупили,,Без бренда
662245,"Стейк МИРАТОРГ Стриплойн говяжий скин охлажденный, 500г",https://online.metro-cc.ru/products/stejk-miratorg-striplojn-govyazhij-skin-500g,Раскупили,,МИРАТОРГ
110714,Вырезка говяжья без кости охлажденная МЯСНИКИ в вакуумной упаковке,https://online.metro-cc.ru/products/vyrezka-govyazhya-bez-kosti-myasniki-v-vakuumnoj-upakovke,Раскупили,,МЯСНИКИ
126934,Пиканья говяжья зерновой откорм Уругвай охлажденная в вакууме,https://online.metro-cc.ru/products/pikanya-govyazhya-zernovoj-otkorm-urugvaj-ohlazhdennaya-v-vakuume,Раскупили,,Без бренда
203680,"Топ блейд говяжий Мираторг кусок охлажденный, ~2кг",https://online.metro-cc.ru/products/2kg-top-bleyd-govyazhiy-kusok-ohl-vu,Раскупили,,МИРАТОРГ
131578,"Стейк РМ Денвер говяжий охлажденный, 300г",https://online.metro-cc.ru/products/300g-stejk-denver-gov-rm-ohl-tfu,Раскупили,,РМ
205792,"Пиканья Мираторг говяжья Black Angus охлажденная, ~2кг",https://online.metro-cc.ru/products/2kg-pikanya-miratorg-govyazhya-black-angus-ohl-vu,Раскупили,,МИРАТОРГ
130140,Отруб поясничный говяжий РМ охлажденный,https://online.metro-cc.ru/products/otrub-poyasnichnyj-select-govyazhij-rm-ohlazhdennyj,Раскупили,,РМ
80216,"Корейка Атяшево свиная без кости охлажденная, ~10кг",https://online.metro-cc.ru/products/korejka-mpk-atyashevskij-vakuumnaya-upakovka-bez-kosti,Раскупили,,АТЯШЕВО
114436,Карбонад свиной охлажденный,https://online.metro-cc.ru/products/karbonad-svinoj-d-proizvodstva-ohl-v-u,Раскупили,,Без бренда
635074,"Окорок Атяшево свиной охлажденный, ~9кг",https://online.metro-cc.ru/products/okorok-svinoj-v-vakuumnoj-upakovke-atyashevo,Раскупили,,АТЯШЕВО
568960,Шейка свиная без кости охлажденная вакуумная упаковка ЗМК,https://online.metro-cc.ru/products/shejka-bez-kosti-vakuumnaya-upakovka-zmk,Раскупили,,Без бренда
381864,Карбонад Мираторг свиной без кости охлажденный,https://online.metro-cc.ru/products/karbonad-svinoj-bez-kozhi-podlozhka-miratorg,Раскупили,,МИРАТОРГ
375968,Окорок свиной охлажденный,https://online.metro-cc.ru/products/okorok-svinoj-vakuumnaya-upakovka,Раскупили,,Без бренда
568958,Лопатка свиная без рульки вакуумная упаковка,https://online.metro-cc.ru/products/art_568958,Раскупили,,Без бренда
562525,Шейка свиная Тамбовский бекон охлажденная,https://online.metro-cc.ru/products/shejka-tambovskij-bekon-vakuumnaya-upakovka,Раскупили,,ТАМБОВСКИЙ БЕКОН
96160,Шейка свиная Ближние Горки охлажденная в вакуумной упаковке,https://online.metro-cc.ru/products/shejka-blizhnie-gorki-v-vakuumnoj-upakovke-1-kg,Раскупили,,БЛИЖНИЕ ГОРКИ
128471,Шейка свиная Бутчер Люкс охлажденная,https://online.metro-cc.ru/products/shejka-lyuks-ohl-v-u,Раскупили,,БУТЧЕР
562526,Карбонад Тамбовский бекон свиной без кости охлажденный,https://online.metro-cc.ru/products/korejka-bez-kosti-tambovskij-bekon-v-u,Раскупили,,ТАМБОВСКИЙ БЕКОН
635079,"Вырезка Атяшево свиная охлажденная, ~6кг",https://online.metro-cc.ru/products/vyrezka-vakuumnaya-upakovka-atyashevo,Раскупили,,АТЯШЕВО
36604,"Край толстый Tacuarembo говяжий 1/2 зерновой откорм охлажденный Уругвай, ~2-2.5кг",https://online.metro-cc.ru/products/tolstyj-kraj-govyazhij-1-2-vakuumnaya-upakovka-zernovoj-otkorm-tacuarembo-36604,Раскупили,,TACUAREMBO
79767,Медальоны Мираторг из говяжей вырезки охлажденные 340г,https://online.metro-cc.ru/products/medalony-iz-vyrezki-govyazhyej-miratorg-340-g-79767,Раскупили,,МИРАТОРГ
518933,Шея говяжья Заречное охлажденная,https://online.metro-cc.ru/products/sheya-govyazhya-zarechnoe,Раскупили,,ЗАРЕЧНОЕ
530543,Толстый край говяжий МИРАТОРГ PRIME,https://online.metro-cc.ru/products/tolstyj-kraj-govyazhij-miratorg-prime,Раскупили,,МИРАТОРГ
610843,Край тонкий Мираторг Prime говяжий крупный кусок,https://online.metro-cc.ru/products/tonkij-kraj-krupnyj-kusok-prime-vakuumnaya-upakovka-miratorg,Раскупили,,МИРАТОРГ
621635,Диафрагма тонкая Tacuarembo говяжья охлажденная Уругвай,https://online.metro-cc.ru/products/tacuarembo-tonkaya-diafragma-vakuumnaya-upakovka-zernovoj-otkorm-urugvaj,Раскупили,,TACUAREMBO
628356,Ребра МИРАТОРГ из телятины вакуумная упаковка,https://online.metro-cc.ru/products/rebra-miratorg-iz-vakuumnaya-upakovka,Раскупили,,МИРАТОРГ
637634,Шея телячья Мираторг охлажденная,https://online.metro-cc.ru/products/sheya-telyachya-vakuumnaya-upakovka,Раскупили,,МИРАТОРГ
662590,Толстый край РМ Говяжий охлажденный в вакуумной упаковке,https://online.metro-cc.ru/products/tolstyj-kraj-rm-govyazhij-v-vakuumnoj-upakovke,Раскупили,,РМ
104573,Азу из фермерской телятины охлажденное,https://online.metro-cc.ru/products/azu-iz-fermerskoj,Раскупили,,Без бренда
104590,Лопатка из фермерской телятины без кости охлажденная,https://online.metro-cc.ru/products/lopatka-bez-kosti-iz-fermerskoj,Раскупили,,Без бренда
104570,Шницель из фермерской телятины охлажденный,https://online.metro-cc.ru/products/shnicel-iz-fermerskoj,Раскупили,,Без бренда
100867,Часть нижняя костреца бавет Primebeef охлажденная в вакуумной упаковке,https://online.metro-cc.ru/products/chast-nizhnyaya-kostreca-bavet-primebeef-v-vakuumnoj-upakovke,Раскупили,,PRIMEBEEF
